2015-08-01 15:53:44.878 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @1279ms
2015-08-01 15:53:59.834 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@80d4ed88: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,springConfiguration,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,org.springframework.scheduling.annotation.ProxyAsyncConfiguration,org.springframework.context.annotation.internalAsyncAnnotationProcessor,accountManagementImpl,configurationManagementImpl,loginManagementImpl,merchantCouponManagementImpl,merchantGatewayDaoImpl,merchantManagementImpl,merchantUserManagementImpl,OAuthClientManagementImpl,paymentGatewayDaoImpl,puiManagementImpl,roleManagementImpl,transactionManagementImpl,configCustomRoleResourceImpl,configMerchantDelegateResourceImpl,configMerchantRoleResourceImpl,configMerchantUserRoleResourceImpl,indexResource,loginResourceImpl,merchantConfigResourceImpl,merchantGatewayHttpServiceImpl,merchantResourceImpl,merchantUserResourceImpl,merchantUserValidator,OAuthClientResourceImpl,paymentGatewayHttpServiceImpl,puiResourceImpl,configurationServiceClient,dataListServiceClient,dataServiceClient,mediaServiceClient,roleResourceImpl,transactionResourceImpl,merchantResourceTransformer,merchantUserResourceTransformer,puiResourceTransformer,resourceTransformer,roleTransformer,transactionResourceTransformer,accountServiceImpl,loginServiceImpl,mailServiceImpl,manageRoleServiceImpl,merchantGatewayServiceImpl,merchantServiceImpl,merchantUserServiceImpl,OAuthClientServiceImpl,paymentGatewayServiceImpl,puiServiceImpl,roleServiceImpl,snapshotBuilder,transactionServiceImpl,merchant,gateway,merchantNotificationService,addressTransformer,merchantTransformer,merchantUserTransformer,merchantGatewayValidator,merchantInternalResource,roleInternalResource,propertyConfigurer,mailSender,emf,emf.login,transactionManager,transactionManager.login,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,dataSource,dataSource.login]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@c7b35376
2015-08-01 15:54:00.529 [main] INFO  c.m.d.m.MerchantUserRsApplication - run completed
2015-08-01 15:54:00.533 [main] INFO  io.dropwizard.server.ServerFactory - Starting MerchantUserRs
2015-08-01 15:54:00.651 [main] INFO  o.e.jetty.setuid.SetUIDListener - Opened application@a551b7b7{HTTP/1.1}{0.0.0.0:20151}
2015-08-01 15:54:00.699 [main] INFO  o.e.jetty.setuid.SetUIDListener - Opened admin@d88bfc02{HTTP/1.1}{0.0.0.0:20150}
2015-08-01 15:54:00.701 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.z-SNAPSHOT
2015-08-01 15:54:01.383 [main] INFO  i.d.jersey.DropwizardResourceConfig - The following paths were found for the configured resources:

    POST    /config/customrole/create (com.mpayme.dw.merchantuser.resource.ConfigCustomRoleResourceImpl)
    POST    /config/customrole/function/add (com.mpayme.dw.merchantuser.resource.ConfigCustomRoleResourceImpl)
    POST    /config/customrole/function/remove (com.mpayme.dw.merchantuser.resource.ConfigCustomRoleResourceImpl)
    POST    /config/customrole/remove (com.mpayme.dw.merchantuser.resource.ConfigCustomRoleResourceImpl)
    POST    /config/customrole/rename (com.mpayme.dw.merchantuser.resource.ConfigCustomRoleResourceImpl)
    POST    /login/validatePassword (com.mpayme.dw.merchantuser.resource.LoginResourceImpl)
    POST    /config/merchantrole/add (com.mpayme.dw.merchantuser.resource.ConfigMerchantRoleResourceImpl)
    POST    /config/merchantrole/remove (com.mpayme.dw.merchantuser.resource.ConfigMerchantRoleResourceImpl)
    GET     / (com.mpayme.dw.merchantuser.resource.IndexResource)
    DELETE  /powatag/v1/merchants/{merchantId} (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    GET     /powatag/v1/merchants (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    GET     /powatag/v1/merchants/{merchantId} (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    PATCH   /powatag/v1/merchants (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    POST    /powatag/v1/merchants (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    PUT     /powatag/v1/merchants/{merchantId}/activate (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    PUT     /powatag/v1/merchants/{merchantId}/logo (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    PUT     /powatag/v1/merchants/{merchantId}/paymentCurrencies (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    PUT     /powatag/v1/merchants/{merchantId}/paymentOptions (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    GET     /merchantuser/user/{userEntityId} (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    GET     /merchantuser/userByEmail/{email} (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    GET     /merchantuser/{merchantId}/alias/{alias}/users (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    GET     /merchantuser/{merchantId}/users (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    POST    /merchantuser/create (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    POST    /merchantuser/update (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    POST    /merchantuser/user/{userEntityId}/locale/{locale} (com.mpayme.dw.merchantuser.resource.MerchantUserResourceImpl)
    GET     /role/changePasswordIndex/{userEntityId} (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/delegations (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/loginDetails/{userEntityId} (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/menu/{userEntityId} (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/userAccess (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/userDelegation (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/userEntityId/{email} (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    POST    /role/changePassword (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    POST    /role/userEntityIdWithoutPathParam (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    DELETE  /powatag/v1/merchants/{merchantId}/gateways (com.mpayme.dw.merchantuser.resource.MerchantGatewayHttpServiceImpl)
    GET     /powatag/v1/merchants/{merchantId}/gateways (com.mpayme.dw.merchantuser.resource.MerchantGatewayHttpServiceImpl)
    PATCH   /powatag/v1/merchants/{merchantId}/gateways (com.mpayme.dw.merchantuser.resource.MerchantGatewayHttpServiceImpl)
    POST    /powatag/v1/merchants/{merchantId}/gateways (com.mpayme.dw.merchantuser.resource.MerchantGatewayHttpServiceImpl)
    GET     /powatag/v1/gateways (com.mpayme.dw.merchantuser.resource.PaymentGatewayHttpServiceImpl)
    GET     /powatag/v1/gateways/{gatewayId}/metadata (com.mpayme.dw.merchantuser.resource.PaymentGatewayHttpServiceImpl)
    GET     /powatag/v1/internal/merchants/{merchantId} (com.powatag.api.merchant.internal.resource.MerchantResourceImpl)
    GET     /powatag/v1/internal/merchants/{merchantId}/config (com.powatag.api.merchant.internal.resource.MerchantResourceImpl)
    POST    /powatag/v1/internal/merchants/{merchantId}/customerfield/reply (com.powatag.api.merchant.internal.resource.MerchantResourceImpl)
    DELETE  /merchant/delete/{merchantId} (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/address (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/child (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/list (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/listWithTypes (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/merchantByEmail (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/merchantIdsByCountryOfOperation (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/merchantLogoUrl (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/phones (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/settings (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    POST    /merchant/create (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    POST    /merchant/merchantsByIndustries (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    POST    /merchant/settings/update (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    POST    /merchant/update (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    PUT     /merchant/activate/{merchantId} (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    POST    /config/userrole/add (com.mpayme.dw.merchantuser.resource.ConfigMerchantUserRoleResourceImpl)
    POST    /config/userrole/remove (com.mpayme.dw.merchantuser.resource.ConfigMerchantUserRoleResourceImpl)
    GET     /pui (com.mpayme.dw.merchantuser.resource.PuiResourceImpl)
    GET     /powatag/v1/internal/roles/accesses/{email} (com.powatag.api.merchant.internal.resource.RoleResourceImpl)
    POST    /config/merchantdelgate/add (com.mpayme.dw.merchantuser.resource.ConfigMerchantDelegateResourceImpl)
    POST    /config/merchantdelgate/remove (com.mpayme.dw.merchantuser.resource.ConfigMerchantDelegateResourceImpl)
    GET     /oauth2/clients/ (com.mpayme.dw.merchantuser.resource.OAuthClientResourceImpl)
    POST    /oauth2/clients/ (com.mpayme.dw.merchantuser.resource.OAuthClientResourceImpl)
    GET     /transaction/snapshot (com.mpayme.dw.merchantuser.resource.TransactionResourceImpl)
    POST    /transaction/list (com.mpayme.dw.merchantuser.resource.TransactionResourceImpl)

2015-08-01 15:54:01.384 [main] WARN  o.glassfish.jersey.internal.Errors - The following warnings have been detected: WARNING: The (sub)resource method get in com.mpayme.dw.merchantuser.resource.IndexResource contains empty path annotation.

2015-08-01 15:54:01.387 [main] INFO  o.e.j.server.handler.ContextHandler - Started i.d.j.MutableServletContextHandler@32047f0b{/,null,AVAILABLE}
2015-08-01 15:54:01.390 [main] INFO  i.dropwizard.setup.AdminEnvironment - tasks = 

    POST    /tasks/log-level (io.dropwizard.servlets.tasks.LogConfigurationTask)
    POST    /tasks/gc (io.dropwizard.servlets.tasks.GarbageCollectionTask)

2015-08-01 15:54:01.393 [main] INFO  o.e.j.server.handler.ContextHandler - Started i.d.j.MutableServletContextHandler@-2dda48a4{/,null,AVAILABLE}
2015-08-01 15:54:01.840 [main] INFO  o.e.jetty.server.ServerConnector - Started application@a551b7b7{HTTP/1.1}{0.0.0.0:20151}
2015-08-01 15:54:02.350 [main] INFO  o.e.jetty.server.ServerConnector - Started admin@d88bfc02{HTTP/1.1}{0.0.0.0:20150}
2015-08-01 15:54:02.350 [main] INFO  org.eclipse.jetty.server.Server - Started @18752ms
2015-08-01 16:08:55.980 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @1207ms
2015-08-01 16:08:56.070 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Sat Aug 01 16:08:56 CST 2015]; root of context hierarchy
2015-08-01 16:08:56.154 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2015-08-01 16:08:56.160 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@c2087ecf: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor]; root of factory hierarchy
2015-08-01 16:08:56.165 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Refreshing Root WebApplicationContext: startup date [Sat Aug 01 16:08:56 CST 2015]; parent: Root WebApplicationContext
2015-08-01 16:08:56.167 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Registering annotated classes: [class com.mpayme.dw.merchantuser.config.SpringConfiguration]
2015-08-01 16:08:56.315 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-config.xml]
2015-08-01 16:08:57.037 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-service.xml]
2015-08-01 16:08:57.060 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring-database.xml]
2015-08-01 16:08:57.180 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2015-08-01 16:08:57.201 [main] INFO  o.s.w.c.s.AnnotationConfigWebApplicationContext - Bean 'org.springframework.scheduling.annotation.ProxyAsyncConfiguration' of type [class org.springframework.scheduling.annotation.ProxyAsyncConfiguration$$EnhancerBySpringCGLIB$$29caf98d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-01 16:08:57.260 [MLog-Init-Reporter] INFO  com.mchange.v2.log.MLog - MLog clients using slf4j logging.
2015-08-01 16:08:57.415 [main] INFO  com.mchange.v2.c3p0.C3P0Registry - Initializing c3p0-0.9.5 [built 02-January-2015 13:25:04 -0500; debug? true; trace: 10]
2015-08-01 16:08:57.548 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'payme.znap'
2015-08-01 16:08:57.553 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: payme.znap
	...]
2015-08-01 16:08:57.600 [main] INFO  org.hibernate.Version - HHH000412: Hibernate Core {4.3.5.Final}
2015-08-01 16:08:57.601 [main] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2015-08-01 16:08:57.602 [main] INFO  org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
2015-08-01 16:09:01.692 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {4.0.4.Final}
2015-08-01 16:09:01.819 [main] INFO  c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge2x49a1sgg3sxzs3dqb|-24a98064, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge2x49a1sgg3sxzs3dqb|-24a98064, idleConnectionTestPeriod -> 100, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@localhost:1521:xe, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 300, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 30, maxStatements -> 50, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> select 1 from dual, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
